 paso,E_prom_acum,M_prom_acum
       1,  -64.000000,  -74.000000
       2,  -64.000000,  -73.000000
       3,  -64.000000,  -72.666667
       4,  -64.000000,  -72.500000
       5,  -62.400000,  -72.000000
       6,  -60.666667,  -72.000000
       7,  -59.428571,  -71.714286
       8,  -58.500000,  -71.250000
       9,  -58.222222,  -71.111111
      10,  -57.600000,  -70.800000
      11,  -57.090909,  -70.545455
      12,  -56.333333,  -70.166667
      13,  -55.384615,  -69.692308
      14,  -54.285714,  -69.142857
      15,  -53.333333,  -68.800000
      16,  -52.500000,  -68.500000
      17,  -51.764706,  -68.352941
      18,  -50.888889,  -68.333333
      19,  -49.894737,  -68.210526
      20,  -48.600000,  -68.200000
      21,  -47.238095,  -68.095238
      22,  -46.000000,  -67.909091
      23,  -44.869565,  -67.739130
      24,  -43.500000,  -67.666667
      25,  -42.240000,  -67.600000
      26,  -40.769231,  -67.461538
      27,  -39.407407,  -67.259259
      28,  -38.000000,  -67.142857
      29,  -36.413793,  -67.103448
      30,  -35.066667,  -67.133333
      31,  -33.806452,  -67.161290
      32,  -32.500000,  -67.125000
      33,  -31.151515,  -67.151515
      34,  -29.764706,  -67.117647
      35,  -28.342857,  -67.142857
      36,  -27.000000,  -67.111111
      37,  -25.729730,  -67.135135
      38,  -24.526316,  -67.210526
      39,  -23.384615,  -67.230769
      40,  -22.500000,  -67.300000
      41,  -21.560976,  -67.414634
      42,  -20.571429,  -67.476190
      43,  -19.534884,  -67.581395
      44,  -18.454545,  -67.636364
      45,  -17.333333,  -67.644444
      46,  -16.173913,  -67.695652
      47,  -15.063830,  -67.744681
      48,  -14.000000,  -67.833333
      49,  -12.979592,  -67.877551
      50,  -12.000000,  -67.960000
      51,  -10.980392,  -68.078431
      52,  -10.000000,  -68.230769
      53,   -9.132075,  -68.339623
      54,   -8.148148,  -68.407407
      55,   -7.127273,  -68.509091
      56,   -6.000000,  -68.642857
      57,   -4.912281,  -68.771930
      58,   -3.793103,  -68.931034
      59,   -2.644068,  -69.050847
      60,   -1.533333,  -69.133333
      61,   -0.459016,  -69.245902
      62,    0.645161,  -69.322581
      63,    1.714286,  -69.428571
      64,    2.750000,  -69.500000
      65,    3.753846,  -69.600000
      66,    4.727273,  -69.666667
      67,    5.671642,  -69.701493
      68,    6.588235,  -69.705882
      69,    7.478261,  -69.739130
      70,    8.342857,  -69.742857
      71,    9.183099,  -69.774648
      72,   10.000000,  -69.805556
      73,   10.739726,  -69.808219
      74,   11.459459,  -69.837838
      75,   12.160000,  -69.840000
      76,   12.894737,  -69.815789
      77,   13.610390,  -69.792208
      78,   14.307692,  -69.743590
      79,   14.987342,  -69.670886
      80,   15.650000,  -69.600000
      81,   16.345679,  -69.555556
      82,   17.024390,  -69.512195
      83,   17.686747,  -69.469880
      84,   18.285714,  -69.452381
      85,   18.917647,  -69.458824
      86,   19.534884,  -69.488372
      87,   20.137931,  -69.494253
      88,   20.818182,  -69.477273
      89,   21.528090,  -69.483146
      90,   22.222222,  -69.511111
      91,   22.901099,  -69.538462
      92,   23.608696,  -69.543478
      93,   24.301075,  -69.569892
      94,   24.936170,  -69.574468
      95,   25.600000,  -69.557895
      96,   26.333333,  -69.562500
      97,   27.051546,  -69.567010
      98,   27.755102,  -69.551020
      99,   28.444444,  -69.535354
     100,   29.160000,  -69.500000
     101,   29.940594,  -69.445545
